UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
Q6STE5	SMARCD3		Q61466	1uhr-A	NA	483	259	338	71.2	13	16	0.8484	0.977439	-1
Q9UN76	SLC6A14		Q7K4Y6	4xpt-A	NA	642	34	602	44.3	107	114	0.8485	0.977439	-1
O14830	PPEF2		P53041	1wao-2	NA	753	104	311	43.1	36	42	0.8485	0.977439	-1
Q6Y7W6	GIGYF2		Q6Y7W6	5nvl-B	NA	1299	37	105	100.0	10	14	0.8485	0.977439	-1
Q2QD12	RPEL1		Q96AT9	3qc3-A	NA	228	1	224	96.0	34	36	0.8486	0.977441	-1
Q8N1I0	DOCK4		Q92608	3b13-C	NA	1966	1174	1580	45.3	72	82	0.8486	0.977441	-1
Q8WUH1	CHURC1		Q8WUH1	2jox-A	NA	112	29	134	100.0	13	13	0.8487	0.977443	-1
Q9BZM6	ULBP1		P01902	4z77-D	NA	244	26	232	26.5	33	40	0.8487	0.977443	-1
Q13563	PKD2		Q13563	5t4d-B	NA	968	216	694	100.0	52	63	0.8488	0.977445	-1
Q9HCS7	XAB2		Q9HCS7	5mqf-M	NA	855	33	738	100.0	105	113	0.8488	0.977445	-1
Q6XYQ8	SYT10		P40748	3hn8-A	NA	523	229	500	65.6	78	107	0.849	0.977511	-1
Q9H4A5	GOLPH3L		Q9H4A6	3kn1-A	NA	285	45	283	72.4	28	32	0.8491	0.977511	-1
Q96KG9	SCYL1		Q12453	3vwa-A	NA	808	9	526	23.8	53	59	0.8491	0.977511	-1
Q9P0U4	CXXC1		O75151	3kqi-A	NA	656	24	89	35.8	8	11	0.8491	0.977511	-1
P19367	HK1		P19367	1hkc-A	NA	917	16	914	100.0	137	147	0.8492	0.977511	-1
Q12824	SMARCB1	Q12824	Q12824	5aj1-A	NA	385	2	113	100.0	19	22	0.8492	0.977511	0.957472
O00505	KPNA3		O00629	5tbk-H	NA	521	71	487	90.2	54	58	0.8493	0.977511	-1
Q9NUH8	TMEM14B		Q9P0S9	2los-A	NA	114	8	110	81.5	15	18	0.8493	0.977511	-1
Q9C0K0	BCL11B	Q9C0K0	Q07120	2kmk-A	NA	894	426	497	30.5	16	19	0.8493	0.977511	0.957472
O43820	HYAL3		Q12794	2pe4-A	NA	417	24	408	41.7	49	52	0.8494	0.97757	-1
Q99959	PKP2		Q99959	3tt9-A	NA	881	346	620	100.0	45	54	0.8495	0.977572	-1
Q15915	ZIC1		Q14587	2en7-A	NA	447	411	436	23.1	10	13	0.8495	0.977572	-1
P37288	AVPR1A		P41143	4n6h-A	NA	418	40	374	26.7	71	95	0.8496	0.97763	-1
Q9H511	KLHL31		Q9UH77	4ch9-A	NA	634	316	595	29.2	25	32	0.8497	0.977632	-1
Q15349	RPS6KA2		P51812	5d9k-B	NA	733	53	350	91.3	39	51	0.8497	0.977632	-1
Q8NGJ9	OR51T1		P21554	5xr8-A	NA	327	36	311	22.8	59	84	0.8498	0.977634	-1
Q8NEC5	CATSPER1		P07293	5gjw-A	NA	780	436	694	26.2	39	46	0.8498	0.977634	-1
Q8NEM1	ZNF680		D9IWL3	5v3g-A	NA	530	319	485	51.5	29	34	0.8499	0.977636	-1
Q07954	LRP1		Q07954	2fyj-A	NA	4544	932	1013	100.0	11	11	0.8499	0.977636	-1
O75373	ZNF737		P49711	5und-A	NA	536	226	392	33.3	31	41	0.8501	0.977704	-1
Q9Y2I1	NISCH		Q810C0	4y61-B	NA	1504	230	419	26.1	19	19	0.8501	0.977704	-1
O95361	TRIM16		O15553	4cg4-A	NA	564	167	534	22.6	49	53	0.8503	0.977704	-1
P02461	COL3A1		P28481	4bkl-F	NA	1466	719	744	73.1	10	11	0.8503	0.977704	-1
Q8NGK1	OR51G1		P02699	4x1h-A	NA	321	34	303	21.5	79	109	0.8503	0.977704	-1
P61254	RPL26		P05743	6em4-Y	NA	145	7	123	54.7	17	19	0.8503	0.977704	-1
Q5D1E8	ZC3H12A		Q5D1E8	3v33-A	NA	599	134	296	100.0	36	49	0.8504	0.977704	-1
O60449	LY75		Q9UBG0	5ao6-B	NA	1722	637	937	23.5	32	35	0.8505	0.977704	-1
Q14517	FAT1	Q14517	Q91XX9	5szn-A	NA	4588	765	1240	32.1	69	77	0.8505	0.977704	0.957472
P0CG24	ZNF883		Q07230	2i13-A	NA	379	22	175	57.1	38	46	0.8505	0.977704	-1
P22033	MMUT		P22033	2xiq-A	NA	750	36	749	100.0	117	131	0.8505	0.977704	-1
P51504	ZNF80		Q8TF39	2ctu-A	NA	273	22	76	24.1	13	19	0.8506	0.977762	-1
Q13813	SPTAN1		P35609	1hci-A	NA	2472	681	909	22.7	28	36	0.8508	0.977936	-1
P42768	WAS	P42768	P42768	2k42-A	NA	502	242	310	100.0	11	17	0.8509	0.977937	0.957472
Q99988	GDF15		Q99988	5vz3-A	NA	308	201	308	100.0	12	11	0.8509	0.977937	-1
Q9Y5T5	USP16		Q9Y5T5	2i50-A	NA	823	22	143	100.0	13	15	0.8512	0.978226	-1
Q13093	PLA2G7		Q13093	3f98-A	NA	441	49	425	100.0	68	81	0.8513	0.978228	-1
Q6UXK2	ISLR2		P23945	4ay9-Z	NA	745	37	321	22.7	50	62	0.8513	0.978228	-1
P09210	GSTA2		P09210	4acs-B	NA	222	4	220	100.0	49	57	0.8514	0.978286	-1
P02100	HBE1		P02100	1a9w-F	NA	147	2	146	100.0	50	55	0.8517	0.978574	-1
P28067	HLA-DMA		P28067	1hdm-A	NA	261	39	225	100.0	31	34	0.8518	0.978576	-1
Q8TAM1	BBS10		P12612	5gw5-a	NA	723	586	707	29.9	15	15	0.8518	0.978576	-1
O75534	CSDE1		O75534	2yty-A	NA	798	508	582	100.0	12	19	0.852	0.978749	-1
Q02156	PRKCE		P68403	3pfq-A	NA	737	235	730	45.6	73	77	0.8521	0.978807	-1
Q6UXN2	TREML4		O95944	1hkf-A	NA	200	23	130	46.3	27	31	0.8522	0.978809	-1
P22310	UGT1A4		A4F1R4	3wc4-A	NA	534	145	450	21.1	57	72	0.8522	0.978809	-1
Q96PH1	NOX5		K9WT99	5o0t-A	NA	765	224	442	32.6	30	35	0.8523	0.978868	-1
Q9HCG1	ZNF160		D9IWL3	5v3g-A	NA	818	478	644	56.3	34	47	0.8524	0.978926	-1
Q6TDP4	KLHL17		Q9NVR0	4apf-A	NA	642	83	322	30.1	19	22	0.8525	0.978984	-1
A0A5B9	TRBC2		A0A5B9	4zak-D	NA	178	21	128	100.0	38	57	0.8526	0.978988	-1
P13640	MT1G		P04355	4mt2-A	NA	62	1	62	85.5	10	13	0.8527	0.978988	-1
P17019	ZNF708		Q07230	2i13-A	NA	563	113	266	57.8	25	28	0.8527	0.978988	-1
O15211	RGL2		Q61193	5cm8-A	NA	777	54	514	90.7	54	61	0.8527	0.978988	-1
Q53G59	KLHL12		Q53G59	2vpj-A	NA	568	279	567	100.0	44	50	0.8528	0.978989	-1
O43824	GTPBP6		P25519	5ady-6	NA	516	133	500	30.8	31	35	0.8528	0.978989	-1
A6NHJ4	ZNF860		P17028	1x6e-A	NA	632	195	253	39.0	8	17	0.8529	0.978991	-1
Q3KNT7	NSUN5P1		Q96P11	2b9e-A	NA	163	1	159	92.5	17	20	0.8529	0.978991	-1
Q8NEG5	ZSWIM2		Q8NG27	2l0b-A	NA	633	316	384	30.6	17	22	0.8531	0.979108	-1
Q92947	GCDH		Q92947	2r0m-A	NA	438	47	436	100.0	60	69	0.8531	0.979108	-1
P19440	GGT1		P19440	4zc6-A	NA	569	34	375	100.0	49	52	0.8533	0.979111	-1
Q9GZU2	PEG3		Q5JVG2	2eqw-A	NA	1588	994	1021	24.1	8	12	0.8533	0.979111	-1
Q86VH2	KIF27		Q2M1P5	2xt3-A	NA	1401	2	339	61.4	39	35	0.8533	0.979111	-1
Q9BTN0	LRFN3		Q9VM64	2ibb-A	NA	628	421	531	24.2	15	16	0.8533	0.979111	-1
P01042	KNG1		O76096	2ch9-A	NA	644	149	218	34.3	15	16	0.8534	0.979113	-1
Q96T60	PNKP		Q9JLV6	1yj5-B	NA	521	141	521	83.3	39	42	0.8534	0.979113	-1
Q6ECI4	ZNF470		Q96SE7	2eow-A	NA	717	164	199	22.2	8	11	0.8535	0.979129	-1
Q9NY15	STAB1		P15379	5bzl-A	NA	2570	2193	2300	28.7	19	24	0.8537	0.979129	-1
Q8NFV4	ABHD11		P75736	3bf7-B	NA	315	69	314	34.1	33	36	0.8537	0.979129	-1
Q15762	CD226		Q9NQS3	4fom-A	NA	336	24	166	26.2	27	35	0.8538	0.979129	-1
Q15916	ZBTB6		Q96RE7	3ga1-B	NA	424	5	126	30.3	15	16	0.8538	0.979129	-1
Q9ULD4	BRPF3		O95696	5n49-A	NA	1205	582	702	65.3	17	19	0.8539	0.979129	-1
Q3KQV3	ZNF792		Q1H9T6	2dlq-A	NA	632	534	632	26.3	17	16	0.8539	0.979129	-1
Q9H4T2	ZSCAN16		P17028	3lhr-B	NA	348	35	125	72.5	11	12	0.854	0.979129	-1
P15621	ZNF44		D9IWL3	5v3g-A	NA	663	466	631	49.7	23	29	0.854	0.979129	-1
P54753	EPHB3		P54753	5l6o-A	NA	998	632	905	100.0	55	69	0.8541	0.979129	-1
P98164	LRP2		O75581	5gje-A	NA	4655	710	1018	31.6	63	76	0.8541	0.979129	-1
Q96A23	CPNE4		P63319	1tbn-A	NA	557	92	138	22.8	7	13	0.8541	0.979129	-1
P10586	PTPRF		P10586	2edy-A	NA	1907	915	1010	100.0	10	14	0.8542	0.979129	-1
O43933	PEX1		O05209	5g4f-C	NA	1283	594	1058	39.8	57	56	0.8543	0.979129	-1
Q9Y2K3	MYH15		Q28021	1uix-A	NA	1946	1230	1303	23.0	13	14	0.8543	0.979129	-1
O15344	MID1		O15344	5im8-A	NA	667	320	379	100.0	14	14	0.8543	0.979129	-1
O43345	ZNF208		Q07230	2i13-A	NA	1280	99	251	37.7	59	79	0.8543	0.979129	-1
Q96S59	RANBP9		Q96S59	5jiu-A	NA	729	141	349	100.0	19	21	0.8543	0.979129	-1
Q68DA7	FMN1		O08808	3o4x-H	NA	1419	958	1393	25.2	52	55	0.8544	0.979187	-1
Q9NSC2	SALL1		D9IWL3	5v3g-A	NA	1324	367	506	25.2	42	56	0.8545	0.979245	-1
Q9NX02	NLRP2		Q96P20	3qf2-B	NA	1062	11	113	24.3	23	25	0.8546	0.979303	-1
O95926	SYF2		O95926	5mqf-N	NA	243	128	242	100.0	16	20	0.8547	0.979361	-1
Q9HC10	OTOF		Q9ERC5	3l9b-A	NA	1997	1	124	91.1	20	24	0.8548	0.979417	-1
O94778	AQP8		Q41951	5i32-A	NA	261	24	250	38.7	42	46	0.8549	0.979417	-1
Q96G03	PGM2		Q5SKJ3	1tuo-A	NA	612	53	468	24.5	49	53	0.8549	0.979417	-1
O00299	CLIC1		O00299	4jzq-A	NA	241	5	241	100.0	37	37	0.8551	0.979417	-1
Q9ULB4	CDH9		P15116	3q2w-A	NA	789	54	589	32.4	222	293	0.8552	0.979417	-1
Q96LJ7	DHRS1		Q96LJ7	2qq5-A	NA	313	3	262	100.0	21	24	0.8553	0.979417	-1
Q93063	EXT2	Q93063	Q9ES89	1on8-A	NA	718	456	690	34.4	39	41	0.8554	0.979417	0.959401
O95359	TACC2		Q9Y6A5	5lxo-B	NA	2948	2869	2947	70.9	14	18	0.8554	0.979417	-1
P49792	RANBP2	P49792	P49792	4i9y-F	NA	3224	3062	3224	100.0	24	28	0.8555	0.979417	0.959401
Q8N1W2	ZNF710		Q86T24	2lt7-A	NA	664	276	393	28.1	13	13	0.8555	0.979417	-1
P35452	HOXD12		P22808	1vnd-A	NA	270	191	260	41.4	16	18	0.8556	0.979417	-1
Q14152	EIF3A		Q14152	3j8c-A	NA	1382	4	494	100.0	60	63	0.8556	0.979417	-1
Q9NR99	MXRA5	Q9NR99	Q9HCK4	5noi-A	NA	2828	2634	2827	25.7	57	68	0.8557	0.979417	0.959401
Q15617	OR8G1		P29274	2ydv-A	NA	311	32	310	23.0	70	85	0.8559	0.979417	-1
O15553	MEFV		O15553	2mpc-A	NA	781	4	92	100.0	20	21	0.856	0.979417	-1
O43395	PRPF3		O43395	1x4q-A	NA	683	1	79	100.0	11	11	0.8561	0.979417	-1
Q9BYC8	MRPL32		Q9BYC8	5oom-0	NA	188	79	186	100.0	24	31	0.8562	0.979417	-1
Q9NYQ3	HAO2		Q07523	3sgz-A	NA	351	2	350	73.5	75	101	0.8562	0.979417	-1
Q8IZL9	CDK20		Q00535	3o0g-A	NA	346	1	288	46.0	39	43	0.8562	0.979417	-1
P07357	C8A		P07357	3ojy-A	NA	584	32	582	100.0	124	156	0.8563	0.979417	-1
Q9NRX2	MRPL17		Q9NRX2	5ool-O	NA	175	9	160	100.0	15	15	0.8563	0.979417	-1
Q5JZY3	EPHA10		P29320	3fxx-A	NA	1008	630	926	54.9	41	46	0.8563	0.979417	-1
P15509	CSF2RA		P16471	2n7i-A	NA	400	319	352	20.6	13	13	0.8563	0.979417	-1
O95429	BAG4		O95429	1m62-A	NA	457	376	457	100.0	14	15	0.8564	0.979417	-1
Q9NWB1	RBFOX1		Q9NWB1	2n82-B	NA	397	109	208	100.0	37	63	0.8564	0.979417	-1
P15170	GSPT1		P15170	3j5y-B	NA	499	69	496	100.0	43	43	0.8564	0.979417	-1
Q6UX04	CWC27		Q6UX04	4r3e-A	NA	472	6	178	100.0	29	30	0.8565	0.979417	-1
Q9NZE8	MRPL35		Q9NZE8	5ool-3	NA	188	94	188	100.0	16	19	0.8566	0.979417	-1
P04628	WNT1		P28026	4f0a-B	NA	370	81	369	39.8	25	25	0.8566	0.979417	-1
O60333	KIF1B		O60333	2eh0-A	NA	1816	531	647	100.0	20	23	0.8566	0.979417	-1
Q96KC8	DNAJC1		Q17433	2qsa-A	NA	554	46	147	38.0	10	11	0.8566	0.979417	-1
P28472	GABRB3		P28472	4cof-A	NA	473	26	472	100.0	117	152	0.8566	0.979417	-1
A3KMH1	VWA8		D0KZ75	5c3c-B	NA	1905	445	671	25.6	26	30	0.8568	0.979417	-1
P35789	ZNF93		Q07230	2i13-A	NA	620	182	335	55.2	28	39	0.8569	0.979417	-1
Q9BY15	ADGRE3		P34998	4z9g-A	NA	652	355	605	27.0	43	48	0.8569	0.979417	-1
O00401	WASL		O00401	2lnh-A	NA	505	207	270	100.0	12	12	0.857	0.979417	-1
P02461	COL3A1		P02461	2v53-B	NA	1466	552	590	100.0	9	10	0.857	0.979417	-1
Q86UD7	TBC1D26		Q86TI0	3qye-A	NA	250	75	214	33.3	25	29	0.8571	0.979417	-1
P22352	GPX3		P22352	2r37-B	NA	226	36	223	100.0	32	33	0.8572	0.979417	-1
Q9P2G3	KLHL14		Q9NVR0	4ap2-A	NA	628	14	306	23.9	41	44	0.8572	0.979417	-1
Q92558	WASF1		Q92558	3p8c-D	NA	559	21	184	100.0	26	28	0.8572	0.979417	-1
B0I1T2	MYO1G		Q05096	4l79-A	NA	1018	10	733	48.0	96	106	0.8573	0.979417	-1
O15075	DCLK1		O15075	5jzj-A	NA	740	374	648	100.0	63	75	0.8573	0.979417	-1
P21675	TAF1		P21675	4rgw-A	NA	1893	588	1088	100.0	80	116	0.8574	0.979417	-1
Q8TCD5	NT5C		Q8TCD5	4yih-B	NA	201	4	195	100.0	16	16	0.8576	0.979417	-1
Q14738	PPP2R5D		Q13362	3fga-B	NA	602	110	512	88.8	49	52	0.8576	0.979417	-1
Q9NP73	ALG13		P53178	2ks6-A	NA	1137	2	125	32.0	17	19	0.8577	0.979417	-1
P30988	CALCR		P30988	5uz7-R	NA	474	154	452	100.0	69	95	0.8578	0.979417	-1
Q7Z7K2	ZNF467		Q86T24	2lt7-A	NA	595	474	561	27.3	11	14	0.8578	0.979417	-1
Q6AHZ1	ZNF518A		P49711	5und-A	NA	1483	119	285	27.2	19	23	0.8578	0.979417	-1
P35250	RFC2		P40339	1sxj-B	NA	354	35	344	61.2	42	46	0.8579	0.979417	-1
P11362	FGFR1	P11362	P11362	2cr3-A	NA	822	38	123	100.0	14	15	0.8579	0.979417	0.959401
Q03181	PPARD		Q03181	2env-A	NA	441	72	146	100.0	14	19	0.858	0.979417	-1
Q58F21	BRDT		Q58F21	4kcx-B	NA	947	29	134	100.0	21	23	0.858	0.979417	-1
P20336	RAB3A		P63012	1zbd-A	NA	220	19	192	100.0	26	32	0.858	0.979417	-1
Q6PKX4	DOK6		Q18PE0	3ml4-C	NA	331	11	219	28.5	40	49	0.858	0.979417	-1
P12107	COL11A1		P02466	3hqv-B	NA	1806	525	1551	44.8	362	430	0.8581	0.979417	-1
P36894	BMPR1A	P36894	O00238	3mdy-C	NA	532	204	530	85.9	48	55	0.8581	0.979417	0.959401
Q7Z3U7	MON2		Q9Y6D6	5ee5-A	NA	1717	21	188	22.8	22	27	0.8581	0.979417	-1
Q9NUK0	MBNL3		Q9NR56	5u6h-A	NA	354	3	93	85.7	18	21	0.8582	0.979417	-1
P80108	GPLD1		G1TY34	4irz-A	NA	840	369	666	22.9	40	43	0.8583	0.979417	-1
Q9HBM1	SPC25		Q9HBM1	2ve7-B	NA	224	118	224	100.0	14	15	0.8584	0.979417	-1
Q13496	MTM1		Q13614	1zvr-A	NA	603	32	544	69.5	104	123	0.8584	0.979417	-1
P11047	LAMC1		Q02763	2gy7-B	NA	1609	908	1029	29.4	12	12	0.8584	0.979417	-1
P27987	ITPKB	P27987	B2RXC2	2aqx-A	NA	946	654	942	96.2	44	48	0.8584	0.979417	0.959401
Q86VN1	VPS36		Q86VN1	3cuq-B	NA	386	172	385	100.0	24	24	0.8584	0.979417	-1
O15266	SHOX		P23760	3cmy-A	NA	292	117	175	72.9	18	22	0.8584	0.979417	-1
O95988	TCL1B		P56278	1a1x-A	NA	128	5	125	33.1	27	34	0.8585	0.979417	-1
Q92889	ERCC4	Q92889	Q8TZH8	1wp9-C	NA	916	578	624	28.6	8	11	0.8585	0.979417	0.959401
P13984	GTF2F2		P13984	5iy9-T	NA	249	2	238	100.0	22	24	0.8585	0.979417	-1
Q08722	CD47		Q08722	5tzt-C	NA	323	20	129	100.0	19	18	0.8586	0.979417	-1
P17097	ZNF7		D9IWL3	5v3g-A	NA	686	193	357	50.3	21	34	0.8586	0.979417	-1
Q5T7N3	KANK4		Q14678	5ybu-A	NA	995	744	987	55.7	38	54	0.8586	0.979417	-1
Q8NGM8	OR6M1		P29274	4uhr-A	NA	313	39	312	22.4	79	93	0.8586	0.979417	-1
Q9P219	CCDC88C		A1ADJ6	3jqy-A	NA	2028	1133	1152	20.0	8	12	0.8587	0.979417	-1
O75771	RAD51D		P95547	2cvh-B	NA	328	81	318	29.1	28	33	0.8588	0.979417	-1
P30154	PPP2R1B		P30153	1b3u-B	NA	601	14	601	86.2	82	82	0.8588	0.979417	-1
Q52M93	ZNF585B		Q07120	2kmk-A	NA	769	325	406	45.1	26	38	0.8589	0.979417	-1
P15812	CD1E		P15812	3s6c-A	NA	388	34	303	100.0	97	147	0.859	0.979417	-1
Q12860	CNTN1		Q9Y6N7	2v9t-A	NA	1018	30	133	27.4	23	27	0.859	0.979417	-1
P34982	OR1D2		P29274	4ug2-A	NA	312	32	310	23.1	61	70	0.859	0.979417	-1
O00206	TLR4		O60603	1fyx-A	NA	839	670	815	41.9	43	59	0.8591	0.979417	-1
Q9H239	MMP28		P03956	1su3-A	NA	520	36	510	32.5	62	65	0.8592	0.979417	-1
Q9Y6H8	GJA3		P29033	2zw3-D	NA	435	3	225	51.3	33	41	0.8592	0.979417	-1
Q9H857	NT5DC2		P49902	5cqz-A	NA	520	56	501	28.2	55	61	0.8592	0.979417	-1
P13535	MYH8		P12883	5chx-B	NA	1937	1593	1660	66.2	21	24	0.8593	0.979417	-1
P22888	LHCGR		P02699	4x1h-A	NA	699	339	632	21.8	69	90	0.8595	0.979417	-1
P51608	MECP2		P51608	1qk9-A	NA	486	77	168	100.0	15	22	0.8595	0.979417	-1
P36776	LONP1		P37945	1x37-A	NA	959	659	753	39.0	12	14	0.8595	0.979417	-1
O95208	EPN2		O88339	1h0a-A	NA	641	1	154	85.1	26	27	0.8596	0.979417	-1
Q96FV0	LRRC46		Q9ZEY1	1h6u-A	NA	321	43	219	24.1	25	26	0.8596	0.979417	-1
Q6ZVH7	ESPNL		Q9ET47	5et1-A	NA	1005	1	326	55.4	46	47	0.8597	0.979417	-1
Q9GZU2	PEG3		Q07230	2i13-A	NA	1588	514	679	33.1	53	73	0.8597	0.979417	-1
Q9UPY3	DICER1	Q9UPY3	D9N195	5jcf-B	NA	1922	444	585	36.9	16	17	0.8599	0.979417	0.960025
A6BM72	MEGF11		Q9Y219	5mw7-A	NA	1044	32	205	21.9	14	19	0.8599	0.979417	-1
Q9NXC5	MIOS		Q09028	4pc0-B	NA	875	112	356	22.8	24	34	0.8599	0.979417	-1
Q86WT1	IFT70A		A8ITN7	4uzy-A	NA	665	9	660	57.3	105	103	0.86	0.979417	-1
Q8NDP4	ZNF439		Q07230	2i13-A	NA	499	154	264	44.1	27	33	0.86	0.979417	-1
Q9UQ88	CDK11A		Q9Y5S2	4uak-A	NA	783	424	767	24.3	22	25	0.8601	0.979417	-1
Q8N568	DCLK2		Q9UHG0	2dnf-A	NA	766	190	284	31.2	14	26	0.8601	0.979417	-1
Q9NZH7	IL36B		Q9NZH8	4ize-A	NA	164	9	97	40.5	26	40	0.8601	0.979417	-1
Q9NT68	TENM2		O00548	4xbm-B	NA	2774	593	798	30.2	33	41	0.8602	0.979417	-1
Q9BQL6	FERMT1		Q8CIB5	5xpy-A	NA	677	10	675	63.9	81	92	0.8602	0.979417	-1
P33897	ABCD1		Q03518	5u1d-A	NA	745	398	678	24.6	32	38	0.8602	0.979417	-1
Q13634	CDH18		P15116	1op4-A	NA	790	49	53	60.0	4	11	0.8603	0.979417	-1
Q13237	PRKG2		Q13237	5bv6-A	NA	762	269	418	100.0	28	36	0.8604	0.979417	-1
A6NKF1	SAC3D1		B3LGC5	5ubp-A	NA	404	55	390	22.8	21	24	0.8604	0.979417	-1
Q9Y336	SIGLEC9		P20917	5lf5-A	NA	463	19	362	27.0	84	97	0.8605	0.979417	-1
Q9HCZ1	ZNF334		Q96SE7	2ytk-A	NA	680	372	404	66.7	11	16	0.8606	0.979417	-1
P57071	PRDM15		D9IWL3	5v3g-A	NA	1507	1045	1220	35.2	27	28	0.8606	0.979417	-1
Q8N752	CSNK1A1L		P48729	5fqd-C	NA	337	10	303	92.5	67	86	0.8606	0.979417	-1
O95715	CXCL14		O95715	2hdl-A	NA	111	35	111	100.0	19	23	0.8607	0.979417	-1
Q9BZZ2	SIGLEC1		D0VWS0	3b43-A	NA	1709	520	1074	22.8	82	93	0.8607	0.979417	-1
Q8NGI8	OR5AN1		O43614	5ws3-A	NA	311	27	135	28.3	19	28	0.8607	0.979417	-1
P41970	ELK3		P97360	2lf8-A	NA	407	7	118	37.0	16	18	0.8608	0.979417	-1
Q6KCM7	SLC25A25		P10246	5tnc-A	NA	469	10	139	28.1	22	24	0.8608	0.979417	-1
Q9Y4F1	FARP1		P11171	1gg3-A	NA	1045	40	317	44.8	39	46	0.8609	0.979417	-1
Q8NFW1	COL22A1		Q8T5C2	4cn9-B	NA	1626	4	218	29.9	68	85	0.8609	0.979417	-1
Q8TEU8	WFIKKN2		Q09024	4cbp-A	NA	576	191	299	33.0	24	31	0.8609	0.979417	-1
Q9UM11	FZR1		Q9UM11	4ui9-R	NA	496	42	496	100.0	62	72	0.8611	0.979417	-1
P19021	PAM		P14925	4e4z-A	NA	973	40	351	93.0	44	45	0.8611	0.979417	-1
Q8N442	GUF1		O67618	2ywf-A	NA	669	66	617	51.9	84	82	0.8611	0.979417	-1
Q9Y3D5	MRPS18C		A0A0M3KL54	5aj3-R	NA	142	46	142	93.8	15	14	0.8611	0.979417	-1
Q9BSG1	ZNF2		P49711	1x6h-A	NA	425	390	420	48.4	9	11	0.8612	0.979417	-1
Q12948	FOXC1		Q99958	1d5v-A	NA	553	76	168	96.8	17	19	0.8612	0.979417	-1
Q99972	MYOC		O70624	5vr2-C	NA	504	136	185	80.0	9	11	0.8612	0.979417	-1
Q96GD4	AURKB		Q96GD4	4af3-A	NA	344	70	338	100.0	41	49	0.8612	0.979417	-1
Q6XZF7	DNMBP		Q6XZF7	1ug1-A	NA	1577	1278	1355	100.0	15	18	0.8612	0.979417	-1
Q03001	DST		Q15149	5j1i-A	NA	7570	1063	1425	38.8	60	67	0.8612	0.979417	-1
Q86UT6	NLRX1		Q86UT6	3un9-A	NA	975	667	970	100.0	47	50	0.8613	0.979417	-1
P52701	MSH6	P52701	P52701	2o8e-B	NA	1360	362	1335	100.0	133	139	0.8613	0.979417	0.960648
Q13127	REST		P49711	5k5l-G	NA	1097	390	482	21.4	11	11	0.8613	0.979417	-1
Q9NR81	ARHGEF3		Q91X46	2z0q-A	NA	526	114	449	98.8	41	50	0.8613	0.979417	-1
Q8TF32	ZNF431		Q07230	2i13-A	NA	576	169	310	51.4	22	31	0.8615	0.979427	-1
P51786	ZNF157		Q13887	2ebt-A	NA	506	402	492	38.7	22	28	0.8616	0.979427	-1
O75351	VPS4B		O75351	1xwi-A	NA	444	123	444	100.0	41	45	0.8616	0.979427	-1
Q96K37	SLC35E1		B5AJT1	5y78-A	NA	410	21	340	24.1	30	34	0.8616	0.979427	-1
Q6NUM6	TYW1B		O59412	2yx0-A	NA	668	340	591	34.6	33	45	0.8617	0.979427	-1
Q96IZ5	RBM41		Q96IZ5	2cpx-A	NA	413	291	392	100.0	15	21	0.8617	0.979427	-1
Q8WZ04	TOMT		O88587	4p7f-A	NA	291	76	290	39.1	14	18	0.8617	0.979427	-1
Q86UL8	MAGI2		P29074	2i75-A	NA	1455	1250	1329	22.5	10	12	0.8618	0.979427	-1
Q58FF6	HSP90AB4P		P08238	5fwk-A	NA	505	1	505	71.7	44	44	0.8618	0.979427	-1
O75324	SNN		O75324	1zza-A	NA	88	1	88	100.0	11	13	0.8619	0.979427	-1
P35348	ADRA1A		P07700	2y04-B	NA	466	29	345	37.5	61	73	0.8619	0.979427	-1
Q8TCU6	PREX1		Q8TCU6	3qik-A	NA	1659	607	706	100.0	27	33	0.8619	0.979427	-1
Q9UBX5	FBLN5		Q07008	4xl1-A	NA	448	16	125	23.6	13	19	0.862	0.979485	-1
Q99572	P2RX7		G1M6C4	5u1w-A	NA	595	31	351	88.2	38	45	0.8622	0.979656	-1
Q3KQV3	ZNF792		D9IWL3	5v3g-A	NA	632	363	529	52.7	34	41	0.8623	0.979714	-1
Q9NZM3	ITSN2		Q9NZM3	3jzy-A	NA	1697	1568	1691	100.0	12	12	0.8625	0.979829	-1
Q13813	SPTAN1		Q13813	3f31-A	NA	2472	11	147	100.0	15	19	0.8625	0.979829	-1
Q9NWM0	SMOX		Q8C0L6	5mbx-A	NA	555	25	553	38.7	74	84	0.8626	0.979887	-1
Q05513	PRKCZ		P41743	5li1-A	NA	592	246	585	84.8	45	47	0.8627	0.979944	-1
P21757	MSR1		P30203	5a2e-A	NA	451	326	450	29.4	41	52	0.8628	0.980002	-1
Q5SQS7	SH2D4B		Q96JZ2	2cs0-A	NA	431	325	421	46.4	11	16	0.863	0.980007	-1
P35555	FBN1		P07225	1z6c-A	NA	2871	1403	1489	40.5	16	18	0.8631	0.980007	-1
Q9HBJ7	USP29		P50102	4zux-Z	NA	922	248	546	23.6	83	100	0.8631	0.980007	-1
O76014	KRT37		P08670	1gk7-A	NA	449	102	139	47.4	10	13	0.8631	0.980007	-1
