UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
Q8NB12	SMYD1		Q8NB12	4a28-A	NA	490	1	490	100.0	117	134	0.7267	0.945625	-1
Q6T4R5	NHS		Q6T4R5	3f14-A	NA	1651	34	1651	100.0	60	73	0.7268	0.945625	-1
Q53RT3	ASPRV1		Q53RT3	38d5-A	NA	343	1	343	100.0	48	62	0.7268	0.945625	-1
Q9H7T9	AUNIP		Q9H7T9	5e62-A	NA	357	1	357	100.0	20	23	0.7268	0.945625	-1
P05156	CFI		P05156	1f3c-A	NA	583	1	583	100.0	106	119	0.7268	0.945625	-1
Q5JT82	KLF17		Q5JT82	39b3-A	NA	389	1	389	100.0	47	57	0.7269	0.945625	-1
P55017	SLC12A3		P55017	2bd9-A	NA	1021	54	1021	100.0	130	140	0.7269	0.945625	-1
Q15052	ARHGEF6		Q15052	34b1-A	NA	776	1	776	100.0	134	138	0.727	0.945625	-1
O75324	SNN		O75324	1a95-A	NA	88	1	88	100.0	11	13	0.727	0.945625	-1
P06730	EIF4E		P06730	1f81-A	NA	217	1	217	100.0	33	36	0.727	0.945625	-1
Q69YZ2	TMEM200B		Q69YZ2	3d04-A	NA	307	1	307	100.0	12	12	0.7272	0.94575	-1
P01579	IFNG		P01579	1e2a-A	NA	166	1	166	100.0	53	61	0.7272	0.94575	-1
P29597	TYK2		P29597	26be-A	NA	1187	26	1187	100.0	152	160	0.7274	0.94587	-1
Q9UM21	MGAT4A		Q9UM21	676a-A	NA	535	1	535	100.0	68	74	0.7274	0.94587	-1
Q16581	C3AR1		Q16581	3628-A	NA	482	1	482	100.0	67	80	0.7275	0.94587	-1
Q8IYT8	ULK2		Q8IYT8	4707-A	NA	1036	1	1036	100.0	54	64	0.7275	0.94587	-1
Q6T311	ARL9		Q6T311	3f11-A	NA	187	1	187	100.0	25	29	0.7276	0.945932	-1
Q96RL1	UIMC1		Q96RL1	5752-A	NA	719	1	719	100.0	45	50	0.7277	0.945989	-1
Q5VWX1	KHDRBS2		Q5VWX1	3c1a-A	NA	349	1	349	100.0	108	155	0.7278	0.945989	-1
Q8NFM4	ADCY4		Q8NFM4	4ba7-A	NA	1077	1	1077	100.0	133	141	0.7278	0.945989	-1
Q9H228	S1PR5		Q9H228	5cf6-A	NA	398	1	398	100.0	34	40	0.7279	0.946041	-1
P34910	EVI2B		P34910	278b-A	NA	448	1	448	100.0	43	45	0.728	0.946041	-1
Q6ZU15	SEPTIN14		Q6ZU15	4120-A	NA	432	23	432	100.0	94	121	0.7281	0.946041	-1
Q8NGL4	OR5D13		Q8NGL4	4c4a-A	NA	314	1	314	100.0	129	199	0.7282	0.946041	-1
Q86SQ0	PHLDB2		Q86SQ0	43bc-A	NA	1253	202	1253	100.0	107	117	0.7282	0.946041	-1
Q99445	GML		Q99445	5801-A	NA	158	1	158	100.0	42	61	0.7283	0.946041	-1
O75771	RAD51D		O75771	1b5f-A	NA	328	1	328	100.0	41	46	0.7284	0.946041	-1
A1A4G5	LNP1		A1A4G5	1264-A	NA	178	1	178	100.0	40	44	0.7285	0.946041	-1
Q96T68	SETDB2		Q96T68	57e4-A	NA	719	1	719	100.0	60	53	0.7285	0.946041	-1
Q9H3U1	UNC45A		Q9H3U1	5d85-A	NA	944	1	944	100.0	93	95	0.7285	0.946041	-1
O94759	TRPM2		O94759	1bdf-A	NA	1503	54	1503	100.0	290	305	0.7285	0.946041	-1
Q9H0R5	GBP3		Q9H0R5	5c94-A	NA	595	1	595	100.0	85	83	0.7286	0.946041	-1
P31151	S100A7		P31151	2710-A	NA	101	1	101	100.0	32	48	0.7288	0.946041	-1
Q9ULE3	DENND2A		Q9ULE3	671b-A	NA	1009	44	1009	100.0	100	119	0.7288	0.946041	-1
Q9UBK9	UXT		Q9UBK9	64e5-A	NA	157	1	157	100.0	26	25	0.7288	0.946041	-1
Q6UWN5	LYPD5		Q6UWN5	3f53-A	NA	251	1	251	100.0	30	34	0.7289	0.946041	-1
Q6DKI7	PVRIG		Q6DKI7	3d26-A	NA	326	1	298	100.0	25	29	0.7289	0.946041	-1
P08908	HTR1A		P08908	2030-A	NA	422	1	422	100.0	122	166	0.729	0.946041	-1
P36941	LTBR		P36941	2829-A	NA	435	1	366	100.0	35	38	0.729	0.946041	-1
Q9UKF2	ADAM30		Q9UKF2	6682-A	NA	790	1	714	100.0	133	146	0.729	0.946041	-1
Q8N3Y7	SDR16C5		Q8N3Y7	4873-A	NA	309	1	309	100.0	85	107	0.729	0.946041	-1
Q7RTW8	OTOA		Q7RTW8	424d-A	NA	1153	30	1110	100.0	150	168	0.729	0.946041	-1
O95714	HERC2		O95714	1d3d-A	NA	4834	3601	4789	100.0	184	181	0.7291	0.946041	-1
Q9NXK6	PAQR5		Q9NXK6	629d-A	NA	330	1	330	100.0	52	53	0.7291	0.946041	-1
Q9Y6R6	ZNF780B		Q9Y6R6	6b10-A	NA	833	1	806	100.0	130	132	0.7292	0.946041	-1
Q0VAK6	LMOD3		Q0VAK6	3140-A	NA	560	1	560	100.0	67	76	0.7292	0.946041	-1
Q96MK2	RIPOR3		Q96MK2	560d-A	NA	946	67	946	100.0	89	97	0.7293	0.946041	-1
Q92609	TBC1D5		Q92609	5188-A	NA	795	46	662	100.0	69	82	0.7294	0.946041	-1
Q8IYJ2	C10orf67		Q8IYJ2	46e8-A	NA	551	1	551	100.0	26	27	0.7294	0.946041	-1
Q92698	RAD54L		Q92698	51ac-A	NA	747	50	747	100.0	81	87	0.7294	0.946041	-1
Q96R28	OR2M2		Q96R28	5730-A	NA	347	1	347	100.0	158	219	0.7298	0.946492	-1
Q13275	SEMA3F		Q13275	3255-A	NA	785	25	752	100.0	98	104	0.7299	0.946554	-1
Q8N584	TTC39C		Q8N584	48c8-A	NA	583	27	583	100.0	62	72	0.7303	0.946836	-1
Q2LD37	BLTP1		Q2LD37	36e0-A	NA	5005	1801	3200	100.0	110	120	0.7303	0.946836	-1
Q9UPQ8	DOLK		Q9UPQ8	6814-A	NA	538	1	538	100.0	61	66	0.7304	0.946836	-1
Q9BQE6	LBHD1		Q9BQE6	5916-A	NA	289	1	289	100.0	20	21	0.7304	0.946836	-1
C9J3I9	C5orf58		C9J3I9	1539-A	NA	81	1	102	100.0	21	23	0.7306	0.946836	-1
Q16643	DBN1		Q16643	3644-A	NA	649	1	649	100.0	44	55	0.7306	0.946836	-1
Q8WZ04	TOMT		Q8WZ04	5088-A	NA	291	28	291	100.0	18	23	0.7307	0.946836	-1
Q86SQ3	ADGRE4P		Q86SQ3	43bd-A	NA	457	1	457	100.0	36	36	0.7309	0.946836	-1
P62753	RPS6		P62753	2d9c-A	NA	249	1	249	100.0	35	40	0.731	0.946836	-1
Q86X83	COMMD2		Q86X83	44f1-A	NA	199	1	199	100.0	25	30	0.731	0.946836	-1
P09110	ACAA1		P09110	2050-A	NA	424	28	424	100.0	40	43	0.731	0.946836	-1
Q16678	CYP1B1		Q16678	3659-A	NA	543	1	543	100.0	70	72	0.7312	0.946836	-1
P48047	ATP5PO		P48047	29a3-A	NA	213	1	213	100.0	22	23	0.7312	0.946836	-1
Q9Y5A7	NUB1		Q9Y5A7	6a1d-A	NA	615	1	615	100.0	61	65	0.7314	0.946836	-1
O76001	OR2J3		O76001	1bb7-A	NA	311	1	311	100.0	100	121	0.7314	0.946836	-1
Q9H0E7	USP44		Q9H0E7	5c75-A	NA	712	1	688	100.0	87	86	0.7314	0.946836	-1
Q5MNZ9	WIPI1		Q5MNZ9	39f7-A	NA	446	1	361	100.0	46	50	0.7314	0.946836	-1
Q2TAA2	IAH1		Q2TAA2	3720-A	NA	248	1	248	100.0	29	30	0.7314	0.946836	-1
Q86SH4	PRNT		Q86SH4	43b4-A	NA	94	1	94	100.0	16	18	0.7314	0.946836	-1
P10082	PYY		P10082	21fe-A	NA	97	1	97	100.0	16	18	0.7314	0.946836	-1
Q9NPB6	PARD6A		Q9NPB6	6012-A	NA	346	1	346	100.0	32	30	0.7315	0.946836	-1
Q8TE96	DQX1		Q8TE96	4e91-A	NA	717	1	717	100.0	101	102	0.7316	0.946836	-1
Q15269	PWP2		Q15269	34f5-A	NA	919	1	884	100.0	106	106	0.7316	0.946836	-1
Q96A37	RNF166		Q96A37	52b3-A	NA	237	25	237	100.0	16	18	0.7316	0.946836	-1
Q8IYB5	SMAP1		Q8IYB5	46d5-A	NA	467	1	467	100.0	44	51	0.7316	0.946836	-1
P25963	NFKBIA		P25963	2620-A	NA	317	1	317	100.0	43	51	0.7317	0.946836	-1
P54253	ATXN1		P54253	2ba5-A	NA	815	1	815	100.0	48	51	0.7318	0.946836	-1
P78357	CNTNAP1		P78357	2e0c-A	NA	1384	1	1333	100.0	181	189	0.7318	0.946836	-1
Q96DR4	STARD4		Q96DR4	5390-A	NA	205	1	205	100.0	52	61	0.7319	0.946836	-1
P48741	HSPA7		P48741	29e5-A	NA	367	1	367	100.0	68	85	0.7319	0.946836	-1
Q13241	KLRD1		Q13241	324a-A	NA	179	1	179	100.0	35	45	0.7319	0.946836	-1
Q96JP9	CDHR1		Q96JP9	5521-A	NA	859	1	859	100.0	151	172	0.732	0.946836	-1
Q7Z6M2	FBXO33		Q7Z6M2	4351-A	NA	555	65	555	100.0	43	43	0.732	0.946836	-1
P15382	KCNE1		P15382	235d-A	NA	129	1	129	100.0	29	39	0.732	0.946836	-1
O14646	CHD1		O14646	16bb-A	NA	1710	103	1678	100.0	128	123	0.7321	0.946836	-1
Q9UHY1	NRBP1		Q9UHY1	65d9-A	NA	535	43	535	100.0	64	68	0.7322	0.946836	-1
P19174	PLCG1	P19174	P19174	2446-A	NA	1290	1	1215	100.0	138	162	0.7322	0.946836	0.893284
Q86X40	LRRC28		Q86X40	44e7-A	NA	367	1	367	100.0	60	65	0.7322	0.946836	-1
Q8NGX5	OR10K1		Q8NGX5	4c8d-A	NA	313	1	313	100.0	120	160	0.7322	0.946836	-1
Q6ZMT9	DTHD1		Q6ZMT9	402e-A	NA	781	165	781	100.0	45	45	0.7322	0.946836	-1
Q5W064	LIPJ		Q5W064	3c4d-A	NA	366	1	366	100.0	54	60	0.7324	0.947017	-1
Q8NC44	RETREG2		Q8NC44	4a6c-A	NA	543	1	543	100.0	33	38	0.7325	0.947017	-1
Q6PEY2	TUBA3E		Q6PEY2	3ea0-A	NA	450	1	450	100.0	93	108	0.7326	0.947017	-1
Q16560	SNRNP35		Q16560	3621-A	NA	246	1	246	100.0	25	29	0.7326	0.947017	-1
A4D2B8	PMS2P1		A4D2B8	12e0-A	NA	440	190	394	100.0	27	32	0.7326	0.947017	-1
Q5VY09	IER5		Q5VY09	3c28-A	NA	327	1	327	100.0	24	26	0.7327	0.947079	-1
Q99653	CHP1		Q99653	584d-A	NA	195	1	195	100.0	25	27	0.7328	0.947136	-1
O75368	SH3BGRL		O75368	1ab0-A	NA	114	1	114	100.0	22	28	0.7329	0.947136	-1
O14830	PPEF2		O14830	1711-A	NA	753	1	724	100.0	107	125	0.7329	0.947136	-1
Q6ZT21	TMPPE		Q6ZT21	4101-A	NA	453	1	453	100.0	48	55	0.733	0.947192	-1
O94955	RHOBTB3		O94955	1c32-A	NA	611	1	611	100.0	85	77	0.7331	0.947192	-1
Q86WB7	UNC93A		Q86WB7	44b0-A	NA	457	1	437	100.0	107	130	0.7331	0.947192	-1
Q96BX8	MOB3A		Q96BX8	5325-A	NA	217	1	217	100.0	29	31	0.7333	0.947383	-1
Q9Y3X0	CCDC9		Q9Y3X0	6979-A	NA	531	1	531	100.0	52	57	0.7334	0.947429	-1
Q9H0G5	NSRP1		Q9H0G5	5c7a-A	NA	558	1	558	100.0	42	45	0.7335	0.947429	-1
Q9NYQ3	HAO2		Q9NYQ3	6300-A	NA	351	1	351	100.0	77	103	0.7335	0.947429	-1
Q92772	CDKL2		Q92772	51d4-A	NA	493	1	493	100.0	62	68	0.7337	0.947429	-1
Q9BV19	C1orf50		Q9BV19	5a16-A	NA	199	25	199	100.0	23	25	0.7337	0.947429	-1
Q9NYJ1	COA4		Q9NYJ1	62ef-A	NA	87	1	87	100.0	16	15	0.7337	0.947429	-1
Q86YF9	DZIP1		Q86YF9	454b-A	NA	867	54	792	100.0	84	93	0.7337	0.947429	-1
Q8NDB2	BANK1		Q8NDB2	4ad7-A	NA	785	25	743	100.0	108	121	0.7338	0.947491	-1
P20337	RAB3B		P20337	2487-A	NA	219	1	219	100.0	32	38	0.7341	0.947562	-1
P00813	ADA		P00813	1de0-A	NA	363	1	363	100.0	54	58	0.7342	0.947562	-1
Q8IW52	SLITRK4		Q8IW52	462c-A	NA	837	1	837	100.0	182	207	0.7343	0.947562	-1
Q9UPE1	SRPK3		Q9UPE1	67e4-A	NA	567	52	567	100.0	50	53	0.7343	0.947562	-1
Q02338	BDH1		Q02338	2f9a-A	NA	343	43	343	100.0	43	50	0.7344	0.947562	-1
Q86SE8	NPM2		Q86SE8	43aa-A	NA	214	1	214	100.0	31	35	0.7345	0.947562	-1
Q0PNE2	ELP6		Q0PNE2	313c-A	NA	266	1	266	100.0	27	31	0.7345	0.947562	-1
Q96MD2	KICS2		Q96MD2	55fc-A	NA	445	1	445	100.0	70	79	0.7348	0.947562	-1
Q9Y2S7	POLDIP2		Q9Y2S7	68fc-A	NA	368	57	368	100.0	33	35	0.7348	0.947562	-1
Q14642	INPP5A		Q14642	340c-A	NA	412	1	412	100.0	59	66	0.7348	0.947562	-1
P13010	XRCC5		P13010	22c2-A	NA	732	1	707	100.0	82	92	0.7348	0.947562	-1
Q969Z0	TBRG4		Q969Z0	52a0-A	NA	631	1	631	100.0	67	75	0.7348	0.947562	-1
P56597	NME5		P56597	2c40-A	NA	212	1	212	100.0	27	26	0.7348	0.947562	-1
Q96NX9	DACH2		Q96NX9	5680-A	NA	599	1	599	100.0	118	130	0.7349	0.947562	-1
O43502	RAD51C		O43502	18ab-A	NA	376	1	351	100.0	51	57	0.7349	0.947562	-1
Q9NY27	PPP4R2		Q9NY27	62b7-A	NA	417	1	417	100.0	43	52	0.7349	0.947562	-1
Q8NHQ9	DDX55		Q8NHQ9	4cf0-A	NA	600	1	600	100.0	66	70	0.735	0.947562	-1
Q0VAQ4	SMAGP		Q0VAQ4	3142-A	NA	97	1	97	100.0	10	11	0.7351	0.947562	-1
P55899	FCGRT		P55899	2c1d-A	NA	365	1	365	100.0	49	55	0.7351	0.947562	-1
Q9C0I9	LRRC27		Q9C0I9	5bfc-A	NA	530	43	491	100.0	44	49	0.7351	0.947562	-1
O14896	IRF6	O14896	O14896	171f-A	NA	467	1	467	100.0	94	110	0.7352	0.947562	0.895432
O43896	KIF1C		O43896	1925-A	NA	1103	1	1079	100.0	106	110	0.7353	0.947562	-1
Q9BQC3	DPH2		Q9BQC3	590f-A	NA	489	1	489	100.0	90	100	0.7353	0.947562	-1
Q9Y466	NR2E1		Q9Y466	6986-A	NA	385	1	385	100.0	65	77	0.7354	0.947562	-1
Q8N3F9	GPR137C		Q8N3F9	484d-A	NA	429	1	361	100.0	30	35	0.7354	0.947562	-1
P07919	UQCRH		P07919	1fcb-A	NA	91	1	91	100.0	12	13	0.7354	0.947562	-1
Q6GTS8	PM20D1		Q6GTS8	3d48-A	NA	502	36	502	100.0	77	86	0.7355	0.947562	-1
Q96IG2	FBXL20		Q96IG2	54b0-A	NA	436	1	436	100.0	58	69	0.7355	0.947562	-1
Q8IY95	TMEM192		Q8IY95	46cc-A	NA	271	26	271	100.0	31	34	0.7356	0.947562	-1
Q96A19	CCDC102A		Q96A19	52a9-A	NA	550	1	550	100.0	47	52	0.7356	0.947562	-1
Q13162	PRDX4		Q13162	322e-A	NA	271	1	271	100.0	35	39	0.7356	0.947562	-1
P37802	TAGLN2		P37802	283e-A	NA	199	1	199	100.0	31	33	0.7357	0.947562	-1
P14618	PKM		P14618	2328-A	NA	531	1	531	100.0	78	83	0.7357	0.947562	-1
Q9UK85	DKKL1		Q9UK85	6672-A	NA	242	1	207	100.0	25	31	0.7358	0.947562	-1
Q8TE59	ADAMTS19		Q8TE59	4e76-A	NA	1207	33	1207	100.0	268	298	0.7358	0.947562	-1
O95202	LETM1		O95202	1c80-A	NA	739	1	739	100.0	74	75	0.7359	0.947562	-1
Q8NGJ4	OR52E2		Q8NGJ4	4c38-A	NA	325	1	325	100.0	112	133	0.7359	0.947562	-1
Q9BWQ6	YIPF2		Q9BWQ6	5a70-A	NA	316	1	316	100.0	26	28	0.736	0.947562	-1
Q13474	DRP2		Q13474	32af-A	NA	957	75	936	100.0	130	151	0.7361	0.947562	-1
Q9Y2G8	DNAJC16		Q9Y2G8	68c8-A	NA	782	1	782	100.0	75	73	0.7361	0.947562	-1
Q14746	COG2		Q14746	343a-A	NA	738	1	738	100.0	95	109	0.7362	0.947562	-1
Q9H2J4	PDCL3		Q9H2J4	5d29-A	NA	239	1	239	100.0	43	55	0.7362	0.947562	-1
Q9NQS7	INCENP		Q9NQS7	6084-A	NA	918	1	918	100.0	67	77	0.7362	0.947562	-1
O43852	CALU		O43852	191c-A	NA	315	1	315	100.0	37	41	0.7362	0.947562	-1
P33992	MCM5		P33992	2780-A	NA	734	21	734	100.0	93	93	0.7362	0.947562	-1
Q9BYT8	NLN		Q9BYT8	5b4c-A	NA	704	34	704	100.0	93	97	0.7363	0.947624	-1
O60938	KERA		O60938	1a38-A	NA	352	39	352	100.0	84	104	0.7364	0.947686	-1
O43286	B4GALT5		O43286	186b-A	NA	388	1	388	100.0	57	62	0.7366	0.947742	-1
Q9H939	PSTPIP2		Q9H939	5ea7-A	NA	334	1	334	100.0	50	60	0.7366	0.947742	-1
Q9UL45	BLOC1S6		Q9UL45	66fe-A	NA	172	1	172	100.0	14	15	0.7366	0.947742	-1
Q9NSD9	FARSB		Q9NSD9	616d-A	NA	589	1	589	100.0	85	91	0.7367	0.947804	-1
Q86W25	NLRP13		Q86W25	449f-A	NA	1043	1	1043	100.0	273	289	0.7368	0.947865	-1
P54707	ATP12A		P54707	2bb7-A	NA	1039	52	1039	100.0	207	219	0.7369	0.947921	-1
Q9NQA5	TRPV5		Q9NQA5	6068-A	NA	729	26	703	100.0	177	219	0.737	0.947921	-1
P12036	NEFH		P12036	228d-A	NA	1026	1	1026	100.0	26	30	0.737	0.947921	-1
P28907	CD38		P28907	2696-A	NA	300	1	300	100.0	56	68	0.7372	0.948106	-1
Q13508	ART3		Q13508	32c1-A	NA	389	1	279	100.0	44	50	0.7373	0.948106	-1
Q9ULW5	RAB26		Q9ULW5	6756-A	NA	256	1	256	100.0	24	23	0.7373	0.948106	-1
Q5MIZ7	PPP4R3B		Q5MIZ7	39ee-A	NA	849	1	716	100.0	94	96	0.7375	0.948296	-1
P20719	HOXA5		P20719	249e-A	NA	270	1	270	100.0	57	65	0.7376	0.948341	-1
O75448	MED24		O75448	1ae8-A	NA	989	1	989	100.0	107	111	0.7377	0.948341	-1
Q9Y4R7	TTLL3		Q9Y4R7	69eb-A	NA	772	1	772	100.0	54	57	0.7378	0.948341	-1
P51957	NEK4		P51957	2b2d-A	NA	841	1	841	100.0	46	50	0.7378	0.948341	-1
P00736	C1R		P00736	1dd4-A	NA	705	22	705	100.0	106	115	0.7378	0.948341	-1
Q86XR7	TICAM2		Q86XR7	4512-A	NA	235	1	235	100.0	29	30	0.7379	0.948341	-1
Q7L1Q6	BZW1		Q7L1Q6	41ef-A	NA	419	1	419	100.0	58	60	0.7379	0.948341	-1
Q86WP2	GPBP1		Q86WP2	44cf-A	NA	473	1	473	100.0	60	64	0.7381	0.94852	-1
Q13546	RIPK1		Q13546	32d0-A	NA	671	1	671	100.0	75	74	0.7383	0.94852	-1
Q12947	FOXF2		Q12947	31cd-A	NA	444	1	444	100.0	39	43	0.7383	0.94852	-1
Q9BXX3	ANKRD30A		Q9BXX3	5aea-A	NA	1397	26	1397	100.0	237	290	0.7383	0.94852	-1
Q53RE8	ANKRD39		Q53RE8	38d4-A	NA	183	26	183	100.0	21	23	0.7383	0.94852	-1
P20936	RASA1	P20936	P20936	24df-A	NA	1047	173	1047	100.0	143	160	0.7385	0.948643	0.895432
P25106	ACKR3	P25106	P25106	25fb-A	NA	362	21	362	100.0	77	92	0.7385	0.948643	0.895432
Q765P7	MTSS2		Q765P7	41cf-A	NA	747	1	747	100.0	42	44	0.7387	0.948688	-1
Q96FB5	METTL25B		Q96FB5	540b-A	NA	475	1	475	100.0	56	72	0.7387	0.948688	-1
Q92618	ZNF516		Q92618	5190-A	NA	1163	1	1122	100.0	68	83	0.7387	0.948688	-1
P49756	RBM25		P49756	2a42-A	NA	843	81	843	100.0	80	90	0.7388	0.948688	-1
Q5CZA5	ZNF805		Q5CZA5	391c-A	NA	627	1	585	100.0	58	54	0.7388	0.948688	-1
Q15643	TRIP11	Q15643	Q15643	356a-A	NA	1979	24	1871	100.0	227	204	0.7389	0.948688	0.895432
P63172	DYNLT1		P63172	2dd1-A	NA	113	1	113	100.0	12	13	0.7389	0.948688	-1
P12273	PIP		P12273	22a5-A	NA	146	1	146	100.0	42	51	0.739	0.948749	-1
Q9Y487	ATP6V0A2		Q9Y487	6998-A	NA	856	1	856	100.0	96	100	0.7391	0.948811	-1
O00308	WWP2		O00308	1613-A	NA	870	1	870	100.0	99	113	0.7392	0.948872	-1
Q7Z7E8	UBE2Q1		Q7Z7E8	437a-A	NA	422	1	422	100.0	43	48	0.7393	0.948934	-1
Q8N807	PDILT		Q8N807	4973-A	NA	584	30	521	100.0	112	144	0.7396	0.948984	-1
Q8IZF4	ADGRG5		Q8IZF4	473d-A	NA	528	1	528	100.0	78	84	0.7396	0.948984	-1
Q9P203	BTBD7		Q9P203	6415-A	NA	1132	79	768	100.0	96	106	0.7396	0.948984	-1
Q5VZ03	NXNL2		Q5VZ03	3c36-A	NA	156	1	156	100.0	15	16	0.7396	0.948984	-1
Q53LP3	SOWAHC		Q53LP3	38cd-A	NA	525	1	525	100.0	34	34	0.7396	0.948984	-1
Q8IWW8	ADHFE1		Q8IWW8	466a-A	NA	467	1	467	100.0	74	87	0.7397	0.94904	-1
Q15506	SPA17		Q15506	3546-A	NA	151	1	151	100.0	14	19	0.7398	0.94904	-1
Q86VH4	LRRTM4		Q86VH4	4479-A	NA	590	1	472	100.0	162	214	0.7398	0.94904	-1
Q9Y5H2	PCDHGA11		Q9Y5H2	6a41-A	NA	935	1	856	100.0	147	167	0.7399	0.949101	-1
Q9P2J8	ZNF624		Q9P2J8	6481-A	NA	865	52	865	100.0	115	111	0.74	0.949157	-1
Q9Y6M0	PRSS21		Q9Y6M0	6af9-A	NA	314	1	314	100.0	43	47	0.7401	0.949157	-1
P52948	NUP98	P52948	P52948	2b6b-A	NA	1817	156	1817	100.0	136	149	0.7401	0.949157	0.895432
Q9BQW3	EBF4		Q9BQW3	5933-A	NA	602	35	519	100.0	33	35	0.7402	0.949218	-1
P25105	PTAFR		P25105	25fa-A	NA	342	1	342	100.0	56	59	0.7403	0.949279	-1
Q9ULX9	MAFF		Q9ULX9	675d-A	NA	164	1	164	100.0	11	11	0.7405	0.949469	-1
Q9P270	SLAIN2		Q9P270	643c-A	NA	581	1	581	100.0	37	38	0.7406	0.949523	-1
A4FU49	SH3D21		A4FU49	12e6-A	NA	640	1	640	100.0	29	31	0.7407	0.949523	-1
O95298	NDUFC2		O95298	1ca6-A	NA	119	1	119	100.0	9	15	0.7407	0.949523	-1
Q3SY17	SLC25A52		Q3SY17	37c9-A	NA	297	26	297	100.0	54	61	0.7411	0.949523	-1
Q7L0X0	TRIL		Q7L0X0	41ea-A	NA	811	1	730	100.0	56	57	0.7411	0.949523	-1
Q9Y2D9	ZNF652		Q9Y2D9	68ba-A	NA	606	104	573	100.0	52	61	0.7411	0.949523	-1
Q9Y5W8	SNX13		Q9Y5W8	6a88-A	NA	968	1	968	100.0	130	134	0.7412	0.949523	-1
Q9HC52	CBX8		Q9HC52	5f5d-A	NA	389	1	389	100.0	60	65	0.7413	0.949523	-1
Q5M775	SPECC1	Q5M775	Q5M775	39e7-A	NA	1068	1	1068	100.0	92	107	0.7413	0.949523	0.895432
A8MVS5	HIDE1		A8MVS5	14ab-A	NA	230	1	230	100.0	12	12	0.7413	0.949523	-1
Q9BTX3	TMEM208		Q9BTX3	59dc-A	NA	173	1	173	100.0	20	20	0.7414	0.949523	-1
Q6T423	SLC22A25		Q6T423	3f12-A	NA	547	1	547	100.0	126	145	0.7415	0.949523	-1
Q86YD5	LDLRAD3		Q86YD5	4548-A	NA	345	1	345	100.0	47	55	0.7415	0.949523	-1
P48960	ADGRE5		P48960	29ec-A	NA	835	25	806	100.0	97	103	0.7416	0.949523	-1
Q9BR76	CORO1B		Q9BR76	593e-A	NA	489	1	489	100.0	42	44	0.7416	0.949523	-1
O95644	NFATC1		O95644	1d1c-A	NA	943	1	943	100.0	84	96	0.7416	0.949523	-1
Q9Y3Q3	TMED3		Q9Y3Q3	696c-A	NA	217	1	217	100.0	22	22	0.7417	0.949523	-1
O00634	NTN3		O00634	166d-A	NA	580	24	580	100.0	52	54	0.7417	0.949523	-1
Q5T5J6	SWT1		Q5T5J6	3acb-A	NA	900	338	900	100.0	67	75	0.7417	0.949523	-1
P10745	RBP3		P10745	222c-A	NA	1247	1	1247	100.0	288	295	0.7417	0.949523	-1
P51884	LUM		P51884	2b26-A	NA	338	29	338	100.0	82	119	0.7417	0.949523	-1
Q8IU68	TMC8		Q8IU68	457d-A	NA	726	1	655	100.0	66	64	0.7418	0.949523	-1
P08519	LPA		P08519	1ffc-A	NA	2040	26	1360	100.0	14	20	0.7418	0.949523	-1
Q9Y4F4	TOGARAM1		Q9Y4F4	69d5-A	NA	1720	92	1720	100.0	140	150	0.7419	0.949523	-1
P78316	NOP14		P78316	2dfa-A	NA	857	26	857	100.0	87	93	0.7419	0.949523	-1
Q9HC77	CENPJ		Q9HC77	5f63-A	NA	1338	140	1338	100.0	87	97	0.7419	0.949523	-1
P08263	GSTA1		P08263	1ff3-A	NA	222	1	222	100.0	64	76	0.7421	0.94969	-1
Q13136	PPFIA1		Q13136	3224-A	NA	1202	31	1143	100.0	123	123	0.7422	0.94969	-1
Q8IWY9	CDAN1		Q8IWY9	4670-A	NA	1227	1	1202	100.0	110	112	0.7422	0.94969	-1
Q6NXE6	ARMC6		Q6NXE6	3e0b-A	NA	501	27	501	100.0	70	70	0.7423	0.94969	-1
Q8NEN0	ARMC2		Q8NEN0	4b28-A	NA	867	1	867	100.0	75	85	0.7423	0.94969	-1
Q6ZW13	C16orf86		Q6ZW13	4161-A	NA	317	1	317	100.0	22	25	0.7424	0.94969	-1
Q9UHY7	ENOPH1		Q9UHY7	65da-A	NA	261	1	261	100.0	40	42	0.7425	0.94969	-1
Q63HR2	TNS2		Q63HR2	3c8d-A	NA	1409	29	1409	100.0	83	82	0.7425	0.94969	-1
Q8N7B1	HORMAD2		Q8N7B1	4948-A	NA	307	1	307	100.0	28	28	0.7425	0.94969	-1
P29017	CD1C		P29017	2699-A	NA	333	24	333	100.0	101	139	0.7427	0.949879	-1
Q5HY64	FAM47C		Q5HY64	3974-A	NA	1035	1	1035	100.0	280	341	0.7428	0.94994	-1
Q96KN3	PKNOX2		Q96KN3	5559-A	NA	472	1	472	100.0	59	66	0.7429	0.949984	-1
P28161	GSTM2		P28161	2670-A	NA	218	1	218	100.0	30	36	0.743	0.949984	-1
Q02224	CENPE		Q02224	2f90-A	NA	2701	801	2200	100.0	214	208	0.7431	0.949984	-1
